store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,msrp_enabled,msrp_display_actual_price_type,price,special_price,weight,minimal_price,msrp,gift_wrapping_price,status,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,page_layout,country_of_manufacture,gift_message_available,gift_wrapping_available,is_recurring,custom_design,ingredients,temperature,amount_of_water,time,nice_flowery_sentence,brewing
admin,base,Default,simple,"5,6,7,15,56,66,77,84,93,95",GOUR0024-03,0,Mangosteen & Pear (50 gr),,,,,,,mangosteen-pear,mangosteen-pear-2160.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Mangosteen & Pear (50 gr),0,simple,,,,,,,,,"Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ",70-80乎C,2g for 200ml,2-4 mins,Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.,
admin,base,Default,grouped,"5,6,7,15,56,66,77,84,93,95",GOUR0024,0,Mangosteen & Pear Green Tea,,,,,,,mangosteen-pear,mangosteen-pear-2161.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mangosteen & Pear Green Tea,0,grouped,,,,,,,,,"Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ",70-80乎C,2g for 200ml,2-4 mins,Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.,
admin,base,Default,simple,"4,5,6,11,15,56,78,85,88,89,93,94",ART0005,0,Marrakesh Mint Tea,Mint Green Tea | Marrakesh Mint | Artisan Selection | Award-Winning Tea,"A multi-award winning green tea with Mint and Lemongrass, this is a good balanced tea with a lasting mint flavour that works well for any occasion",,,,,marrakesh-mint,marrakesh-mint.html,Block after Info Column,,,,Use config,Use config,16.6,,200,,,,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Marrakesh Mint Tea,0,simple,,,,,,,,,Green tea with mint and lemongrass.,70-80乎C,2g for 200ml,2-3 mins,"<p><span style=""font-size: small;"">A&nbsp;<strong></strong><span style=""text-decoration: underline;""><strong><a title=""2014 Great Taste Awards"" href=""http://greattasteawards.co.uk/2014-winners/?product_producer_name=gryphon+tea&amp;category=&amp;rating="" target=""_blank"">2014 Great Taste Awards Winner</a></strong></span>, t<span style=""font-size: small;"">his is what the judges had to say:&nbsp; </span>

<p><span style=""font-size: small;""><span style=""font-size: small;""><span style=""font-size: medium;""><em style=""font-size: 14px;"">""<strong>A good balanced tea with a lasting mint flavour that works well for any occasion""</strong></em></span></span></span>

<p><strong>Past Awards:</strong>

Great Taste Award 2009&nbsp;</p>",
admin,base,Default,simple,"4,5,6,7,9,12,16,18,22,56,83,88,90,93,95",GOUR0012-01,0,Masala Chai (10 gr),,,,,,,marsala-chai,marsala-chai.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Masala Chai (10 gr),0,simple,,,,,,,,,"Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.",96-98乎C,2g for 200ml,3-5 mins,A traditional Indian method of preparing tea. Best served with milk and sugar.,
admin,base,Default,simple,"4,5,6,7,9,12,16,18,22,56,83,88,90,93,95",GOUR0012-02,0,Masala Chai (100 gr),,,,,,,marsala-chai,marsala-chai-2095.html,Block after Info Column,,,,Use config,Use config,18,14.4,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Masala Chai (100 gr),0,simple,,,,,,,,,"Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.",96-98乎C,2g for 200ml,3-5 mins,A traditional Indian method of preparing tea. Best served with milk and sugar.,
admin,base,Default,simple,"4,5,6,7,9,12,16,18,22,56,83,88,90,93,95",GOUR0012-04,0,Masala Chai (200 gr),,,,,,,marsala-chai,marsala-chai-2098.html,Block after Info Column,/,/,/,Use config,Use config,32.4,25.92,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Masala Chai (200 gr),0,simple,,,,,,,,,"Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.",96-98乎C,2g for 200ml,3-5 mins,A traditional Indian method of preparing tea. Best served with milk and sugar.,
admin,base,Default,simple,"4,5,6,7,9,12,16,18,22,56,83,88,90,93,95",GOUR0012-03,0,Masala Chai (50 gr),,,,,,,marsala-chai,marsala-chai-2096.html,Block after Info Column,,,,Use config,Use config,9,7.2,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Masala Chai (50 gr),0,simple,,,,,,,,,"Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.",96-98乎C,2g for 200ml,3-5 mins,A traditional Indian method of preparing tea. Best served with milk and sugar.,
admin,base,Default,grouped,"4,5,6,7,9,12,16,18,22,56,83,88,90,93,95",GOUR0012,0,Masala Chai Black Tea,,,,,,,marsala-chai,marsala-chai.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Masala Chai Black Tea,0,grouped,,,No layout updates,,No,No,,,"Black tea with a mixture of orange peel, anise, fennel, pepper and cardamom.",96-98乎C,2g for 200ml,3-5 mins,A traditional Indian method of preparing tea. Best served with milk and sugar.,
admin,base,Default,grouped,"4,6,7,13,56,78,82,88,90",GOUR0070,0,Matcha Powder,Matcha Green Tea | Japanese Powder Tea,"A fine powdered green tea traditionally used in Japanese tea drinking ceremonies, its smooth and velvety texture is perfect on its own or paired with milk to create that creamy latte brew",,,,,matcha-powder,matcha-powder-2304.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,1,0,1,0,0,0,1,Matcha Powder,0,grouped,,,,,,,,,Green tea ground into a fine powder.,70-80乎C,,,"<p>Grown in the shade for that extra boost in chlorophyll levels, Matcha is the only tea where the entire leave is consumed. A fine powdered green tea traditionally used in Japanese tea drinking ceremonies, its smooth and velvety texture is perfect on its own or paired with milk to create that creamy latte brew

<p><strong>Health benefits include:</strong>

High in antioxidants, dietary fibre and chlorophyll",
admin,base,Default,simple,"4,6,7,13,56,78,82,88,90",GOUR0070-01,0,Matcha Powder (10 gr),,,,,,,matcha-powder,matcha-powder.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matcha Powder (10 gr),0,simple,,,,,,,,,Green tea ground into a fine powder.,70-80乎C,,,Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.,
admin,base,Default,simple,"4,6,7,13,56,78,82,88,90",GOUR0070-02,0,Matcha Powder (100 gr),,,,,,,matcha-powder,matcha-powder-2280.html,Block after Info Column,,,,Use config,Use config,25,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matcha Powder (100 gr),0,simple,,,,,,,,,Green tea ground into a fine powder.,70-80乎C,,,Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.,
admin,base,Default,simple,"4,6,7,13,56,78,82,88,90",GOUR0070-04,0,Matcha Powder (200 gr) -10% Off,,,,,,,matcha-powder,matcha-powder-2277.html,Block after Info Column,/,/,/,Use config,Use config,45,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Matcha Powder (200 gr) -10% Off,0,simple,,,,,,,,,Green tea ground into a fine powder.,70-80乎C,,,Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.,
admin,base,Default,simple,"4,6,7,13,56,78,82,88,90",GOUR0070-03,0,Matcha Powder (50 gr),,,,,,,matcha-powder,matcha-powder-2276.html,Block after Info Column,,,,Use config,Use config,12.5,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matcha Powder (50 gr),0,simple,,,,,,,,,Green tea ground into a fine powder.,70-80乎C,,,Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.,
admin,base,Default,simple,"5,6,7,19,25,56,60,69,84,88,90,93,95",GOUR0056-01,0,Melon & Mangosteen (10 gr),,,,,,,melon-mangosteen,melon-mangosteen.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melon & Mangosteen (10 gr),0,simple,,,,,,,,,"Fruit tisane of apples, melons and mangosteen.",100乎C,2g for 200ml,6-8 mins,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",
admin,base,Default,simple,"5,6,7,19,25,56,60,69,84,88,90,93,95",GOUR0056-02,0,Melon & Mangosteen (100 gr),,,,,,,melon-mangosteen,melon-mangosteen-2306.html,Block after Info Column,,,,Use config,Use config,16,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/9/2015 0:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melon & Mangosteen (100 gr),0,simple,,,,,,,,,"Fruit tisane of apples, melons and mangosteen.",100乎C,2g for 200ml,6-8 mins,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",
admin,base,Default,simple,"5,6,7,19,25,56,60,69,84,88,90,93,95",GOUR0056-04,0,Melon & Mangosteen (200 gr) -10% Off,,,,,,,melon-mangosteen,melon-mangosteen-2309.html,Block after Info Column,/,/,/,Use config,Use config,28.8,,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/9/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Melon & Mangosteen (200 gr) -10% Off,0,simple,,,,,,,,,"Fruit tisane of apples, melons and mangosteen.",100乎C,2g for 200ml,6-8 mins,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",
admin,base,Default,simple,"5,6,7,19,25,56,60,69,84,88,90,93,95",GOUR0056-03,0,Melon & Mangosteen (50 gr),,,,,,,melon-mangosteen,melon-mangosteen-2307.html,Block after Info Column,,,,Use config,Use config,8,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/9/2015 0:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melon & Mangosteen (50 gr),0,simple,,,,,,,,,"Fruit tisane of apples, melons and mangosteen.",100乎C,2g for 200ml,6-8 mins,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",
admin,base,Default,grouped,"5,6,7,19,25,56,60,69,84,88,90,93,95",GOUR0056,0,Melon & Mangosteen Fruit Tisane Tea,,,,,,,melon-mangosteen,melon-mangosteen-2308.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Melon & Mangosteen Fruit Tisane Tea,0,grouped,,,,,,,,,"Fruit tisane of apples, melons and mangosteen.",100乎C,2g for 200ml,6-8 mins,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",
admin,base,Default,simple,"4,5,6,7,8,11,15,56,77,84,88,90,93,95",GOUR0025-01,0,Melona Lisa (10 gr),,,,,,,melona-lisa,melona-lisa.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa (10 gr),0,simple,,,,,,,,,Green tea blend of orange blossoms and cantaloupe.,70-80乎C,2g for 200ml,2-4 mins,A refreshing mid-day respite of summer-ripened melons with tea. Serve hot or iced.,
admin,base,Default,simple,"4,5,6,7,8,11,15,56,77,84,88,90,93,95",GOUR0025-02,0,Melona Lisa (100 gr),,,,,,,melona-lisa,melona-lisa-2154.html,Block after Info Column,,,,Use config,Use config,18,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa (100 gr),0,simple,,,,,,,,,Green tea blend of orange blossoms and cantaloupe.,70-80乎C,2g for 200ml,2-4 mins,A refreshing mid-day respite of summer-ripened melons with tea. Serve hot or iced.,
admin,base,Default,simple,"4,5,6,7,8,11,15,56,77,84,88,90,93,95",GOUR0025-04,0,Melona Lisa (200 gr) -10% Off,,,,,,,melona-lisa,melona-lisa-2157.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Melona Lisa (200 gr) -10% Off,0,simple,,,,,,,,,Green tea blend of orange blossoms and cantaloupe.,70-80乎C,2g for 200ml,2-4 mins,A refreshing mid-day respite of summer-ripened melons with tea. Serve hot or iced.,
admin,base,Default,simple,"4,5,6,7,8,11,15,56,77,84,88,90,93,95",GOUR0025-03,0,Melona Lisa (50 gr),,,,,,,melona-lisa,melona-lisa-2155.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa (50 gr),0,simple,,,,,,,,,Green tea blend of orange blossoms and cantaloupe.,70-80乎C,2g for 200ml,2-4 mins,A refreshing mid-day respite of summer-ripened melons with tea. Serve hot or iced.,
admin,base,Default,grouped,"4,5,6,7,8,11,15,56,77,84,88,90,93,95",GOUR0025,0,Melona Lisa Green Tea,,,,,,,melona-lisa,melona-lisa-2156.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Melona Lisa Green Tea,0,grouped,,,,,,,,,Green tea blend of orange blossoms and cantaloupe.,70-80乎C,2g for 200ml,2-4 mins,A refreshing mid-day respite of summer-ripened melons with tea. Serve hot or iced.,
admin,base,Default,simple,"5,6,7,16,19,23,56,68,84,93,95",GOUR0007-01,0,Mexican Mango (10 gr),,,,,,,mexican-mango,mexican-mango.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Mexican Mango (10 gr),0,simple,,,,,,,,,"Argentinean tea with mango, hot chilli and herbs. ",70-80乎C,2g for 200ml,3-5 mins,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,
admin,base,Default,simple,"5,6,7,16,19,23,56,68,84,93,95",GOUR0007-02,0,Mexican Mango (100 gr),,,,,,,mexican-mango,mexican-mango-2068.html,Block after Info Column,,,,Use config,Use config,18,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Mexican Mango (100 gr),0,simple,,,,,,,,,"Argentinean tea with mango, hot chilli and herbs. ",70-80乎C,2g for 200ml,3-5 mins,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,
admin,base,Default,simple,"5,6,7,16,19,23,56,68,84,93,95",GOUR0007-04,0,Mexican Mango (200 gr) -10% Off,,,,,,,mexican-mango,mexican-mango-2071.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Mexican Mango (200 gr) -10% Off,0,simple,,,,,,,,,"Argentinean tea with mango, hot chilli and herbs. ",70-80乎C,2g for 200ml,3-5 mins,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,
admin,base,Default,simple,"5,6,7,16,19,23,56,68,84,93,95",GOUR0007-03,0,Mexican Mango (50 gr),,,,,,,mexican-mango,mexican-mango-2069.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Mexican Mango (50 gr),0,simple,,,,,,,,,"Argentinean tea with mango, hot chilli and herbs. ",70-80乎C,2g for 200ml,3-5 mins,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,
admin,base,Default,grouped,"5,6,7,16,19,23,56,68,84,93,95",GOUR0007,0,Mexican Mango Black Tea,,,,,,,mexican-mango,mexican-mango-2070.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Mexican Mango Black Tea,0,grouped,,,,,,,,,"Argentinean tea with mango, hot chilli and herbs. ",70-80乎C,2g for 200ml,3-5 mins,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,
